transaction_id,Date,Store,Product,Quantity,Price
7901,2023-07-27,London-01,Phone,9,769.43
7902,2023-11-08,Tokyo-04,Monitor,2,313.43
7903,2023-08-01,Paris-05,Monitor,1,268.31
7904,2023-08-25,NYC-02,Monitor,4,275.54
7905,2023-10-08,NYC-02,Laptop,7,1025.53
7906,2023-03-20,London-01,Monitor,9,330.8
7907,2023-08-13,London-01,Keyboard,5,111.35
7908,2023-08-24,Paris-05,Monitor,8,291.35
7909,2023-01-21,Berlin-03,Monitor,6,312.31
7910,2023-02-12,London-01,Laptop,6,1172.17
7911,2023-10-04,Tokyo-04,Mouse,4,22.51
7912,2023-05-08,NYC-02,Monitor,8,340.66
7913,2023-09-02,NYC-02,Cables,6,16.34
7914,2023-05-02,Berlin-03,Mouse,4,22.19
7915,2023-08-31,Paris-05,TV,3,1312.23
7916,2023-08-16,London-01,TV,7,1372.04
7917,2023-08-11,NYC-02,Monitor,6,315.72
7918,2023-01-11,Berlin-03,TV,6,1697.85
7919,2023-04-30,Tokyo-04,Keyboard,2,113.59
7920,2023-08-26,London-01,Monitor,4,311.81
7921,2023-11-16,Berlin-03,Keyboard,6,104.32
7922,2023-12-06,NYC-02,Mouse,7,27.25
7923,2023-10-25,NYC-02,Keyboard,5,85.83
7924,2023-09-29,Paris-05,Keyboard,6,108.91
7925,2023-02-24,Tokyo-04,TV,7,1479.02
7926,2023-02-24,NYC-02,Keyboard,2,93.55
7927,2023-07-20,NYC-02,Monitor,9,337.37
7928,2023-07-04,Tokyo-04,Cables,5,13.64
7929,2023-03-02,London-01,TV,5,1431.37
7930,2023-02-13,NYC-02,Cables,9,16.22
7931,2023-05-06,London-01,Laptop,6,1027.0
7932,2023-01-07,Berlin-03,TV,4,1558.24
7933,2023-12-01,NYC-02,Monitor,2,309.93
7934,2023-06-03,NYC-02,Monitor,5,269.01
7935,2023-01-09,Tokyo-04,Monitor,2,301.51
7936,2023-08-06,London-01,TV,4,1650.4
7937,2023-10-23,London-01,Phone,9,810.53
7938,2023-11-10,Berlin-03,Phone,9,895.28
7939,2023-10-16,NYC-02,Laptop,3,1247.88
7940,2023-11-22,Tokyo-04,Laptop,2,1040.43
7941,2023-06-23,London-01,Mouse,2,25.73
7942,2023-08-29,London-01,Mouse,9,22.08
7943,2023-04-07,London-01,Laptop,3,1092.47
7944,2023-01-14,Berlin-03,TV,8,1654.22
7945,2023-05-04,Paris-05,Laptop,4,1297.83
7946,2023-01-26,Paris-05,TV,1,1500.48
7947,2023-07-07,Paris-05,Keyboard,2,89.5
7948,2023-02-11,Tokyo-04,Cables,6,13.98
7949,2023-06-07,Berlin-03,Mouse,1,23.64
7950,2023-01-19,Paris-05,Keyboard,3,90.76
7951,2023-12-28,London-01,Mouse,3,27.89
7952,2023-03-11,Tokyo-04,Laptop,2,1257.75
7953,2023-11-06,Berlin-03,Keyboard,4,101.35
7954,2023-05-10,UNKNOWN,Laptop,9,1118.73
7955,2023-07-22,NYC-02,Mouse,9,27.52
7956,2023-07-15,NYC-02,Cables,3,15.18
7957,2023-03-15,London-01,Laptop,5,1156.66
7958,2023-02-27,Berlin-03,Monitor,1,262.1
7959,2023-12-13,Berlin-03,Mouse,2,25.11
7960,2023-03-13,Paris-05,Keyboard,3,113.38
7961,2023-11-16,NYC-02,Cables,1,14.46
7962,2023-06-03,Paris-05,Phone,6,780.6
7963,2023-05-30,NYC-02,Mouse,7,24.61
7964,2023-08-28,Paris-05,Cables,2,16.67
7965,2023-09-21,London-01,Keyboard,2,114.53
7966,2023-02-08,London-01,Mouse,1,27.56
7967,2023-12-26,London-01,Monitor,3,318.31
7968,2023-04-15,NYC-02,Monitor,7,269.72
7969,2023-07-07,Berlin-03,Monitor,2,259.76
7970,2023-11-23,Paris-05,Phone,4,824.84
7971,2023-11-15,NYC-02,Keyboard,8,91.57
7972,2023-08-19,Paris-05,Keyboard,2,93.41
7973,2023-06-24,Paris-05,TV,6,1714.34
7974,2023-10-26,Paris-05,Laptop,6,1285.65
7975,2023-01-26,Tokyo-04,Keyboard,5,111.11
7976,2023-09-27,NYC-02,Phone,8,744.85
7977,2023-01-15,London-01,Phone,8,874.79
7978,2023-02-04,Tokyo-04,Laptop,2,1323.55
7979,2023-10-27,London-01,Laptop,6,1350.14
7980,2023-07-20,NYC-02,Laptop,6,1315.96
7981,2023-10-26,London-01,Phone,5,791.81
7982,2023-05-31,London-01,Cables,8,14.3
7983,2023-01-01,Tokyo-04,Keyboard,8,96.07
7984,2023-09-24,NYC-02,Mouse,5,25.64
7985,2023-02-16,Tokyo-04,Cables,5,15.44
7986,2023-05-12,Berlin-03,TV,5,1569.02
7987,2023-02-07,Tokyo-04,Monitor,3,299.78
7988,2023-02-13,Paris-05,Cables,8,14.17
7989,2023-07-20,Paris-05,Cables,6,16.01
7990,2023-05-14,London-01,Laptop,3,1291.74
7991,2023-03-24,Paris-05,Keyboard,4,94.2
7992,2023-10-26,Paris-05,Keyboard,7,95.78
7993,2023-11-23,Paris-05,Cables,3,17.21
7994,2023-09-07,Tokyo-04,Laptop,7,1158.06
7995,2023-11-08,NYC-02,Laptop,6,1372.1
7996,2023-01-27,Berlin-03,Keyboard,4,101.9
7997,2023-10-10,Paris-05,Laptop,3,1262.99
7998,2023-07-10,Tokyo-04,Phone,5,798.86
7999,2023-07-18,Paris-05,Cables,8,13.6
8000,2023-12-07,Paris-05,Keyboard,9,89.6
8001,2023-08-29,Tokyo-04,Laptop,1,1114.58
8002,2023-08-10,Tokyo-04,Phone,4,847.14
8003,2023-12-23,Paris-05,Cables,7,13.52
8004,2023-08-13,London-01,Laptop,8,1347.36
8005,2023-04-21,Tokyo-04,Mouse,4,24.19
8006,2023-10-01,Tokyo-04,TV,8,1362.05
8007,2023-03-05,Berlin-03,Mouse,4,24.99
8008,2023-07-14,Berlin-03,TV,1,1694.82
8009,2023-01-24,Tokyo-04,Mouse,5,21.54
8010,2023-05-26,Tokyo-04,Phone,2,871.67
8011,2023-07-19,Berlin-03,TV,5,1416.44
8012,2023-05-27,London-01,Laptop,9,1205.99
8013,2023-06-01,Paris-05,Laptop,4,1339.14
8014,2023-07-29,London-01,TV,4,1637.14
8015,2023-06-05,Paris-05,TV,4,1531.66
8016,2023-12-15,Berlin-03,TV,9,1491.2
8017,2023-06-25,NYC-02,Phone,3,895.13
8018,2023-10-13,London-01,TV,3,1467.76
8019,2023-11-05,London-01,Keyboard,4,106.12
8020,2023-05-20,London-01,TV,1,1589.17
8021,2023-07-27,Berlin-03,Mouse,4,28.12
8022,2023-02-25,Paris-05,Monitor,8,278.99
8023,2023-03-05,Berlin-03,Mouse,4,23.5
8024,2023-09-05,Paris-05,Cables,4,14.55
8025,2023-10-19,Tokyo-04,Mouse,8,25.97
8026,2023-07-17,Tokyo-04,TV,3,1668.69
8027,2023-11-05,NYC-02,TV,4,1358.25
8028,2023-07-05,London-01,Monitor,9,265.7
8029,2023-10-07,Berlin-03,Laptop,7,1246.49
8030,2023-12-08,Paris-05,Laptop,6,1175.7
8031,2023-08-01,NYC-02,Phone,5,850.48
8032,2023-10-18,NYC-02,Mouse,3,25.14
8033,2023-06-11,Paris-05,Cables,1,15.24
8034,2023-05-09,Tokyo-04,Monitor,2,267.53
8035,2023-08-07,NYC-02,Mouse,5,25.93
8036,2023-08-01,Tokyo-04,Phone,2,856.55
8037,2023-04-17,Tokyo-04,TV,5,1432.98
8038,2023-08-28,Berlin-03,TV,4,1503.74
8039,2023-09-09,London-01,TV,1,1575.82
8040,2023-01-29,NYC-02,Mouse,7,24.83
8041,2023-11-09,Paris-05,Mouse,4,27.2
8042,2023-05-30,London-01,Mouse,8,23.2
8043,2023-06-14,NYC-02,Laptop,9,1285.8
8044,2023-03-06,Berlin-03,Monitor,8,339.34
8045,2023-09-20,Tokyo-04,Keyboard,7,113.83
8046,2023-01-04,Tokyo-04,Laptop,6,1330.81
8047,2023-08-31,Tokyo-04,Cables,6,13.69
8048,2023-10-02,Berlin-03,Cables,7,14.48
8049,2023-04-03,Berlin-03,Laptop,7,1027.83
8050,2023-02-16,Berlin-03,TV,3,1502.64
8051,2023-11-17,Paris-05,Laptop,9,1364.68
8052,2023-03-07,NYC-02,Monitor,4,319.6
8053,2023-10-03,London-01,Monitor,1,275.59
8054,2023-08-31,NYC-02,Laptop,5,1362.37
8055,2023-02-26,NYC-02,Laptop,9,1291.27
8056,2023-06-12,London-01,TV,2,1696.03
8057,2023-05-24,Berlin-03,Cables,9,14.84
8058,2023-01-13,London-01,Monitor,8,318.58
8059,2023-06-27,Paris-05,Mouse,6,27.37
8060,2023-07-17,NYC-02,Keyboard,4,114.75
8061,2023-10-12,NYC-02,Monitor,6,333.33
8062,2023-07-28,Berlin-03,Keyboard,7,97.35
8063,2023-11-07,Berlin-03,Cables,5,16.59
8064,2023-03-27,Berlin-03,Mouse,5,21.77
8065,2023-07-30,London-01,Laptop,3,1170.4
8066,2023-04-16,London-01,Laptop,5,1219.23
8067,2023-03-12,Paris-05,Cables,5,14.99
8068,2023-11-27,Berlin-03,Laptop,4,1027.17
8069,2023-02-06,NYC-02,Monitor,9,271.8
8070,2023-01-31,Paris-05,Laptop,1,1308.06
8071,2023-01-26,London-01,Mouse,9,25.48
8072,2023-08-28,Berlin-03,Mouse,8,22.85
8073,2023-03-17,Paris-05,Mouse,9,26.74
8074,2023-04-08,Paris-05,Laptop,1,1066.57
8075,2023-12-12,Tokyo-04,Phone,9,787.69
8076,2023-11-20,NYC-02,Keyboard,9,92.38
8077,2023-12-23,Tokyo-04,Laptop,4,1266.46
8078,2023-12-21,London-01,TV,9,1340.12
8079,2023-02-26,Berlin-03,Keyboard,7,104.22
8080,2023-08-17,Paris-05,Cables,3,13.25
8081,2023-12-21,NYC-02,Cables,4,13.66
8082,2023-03-31,NYC-02,Monitor,6,274.59
8083,2023-06-08,NYC-02,Laptop,4,1067.39
8084,2023-02-15,NYC-02,Keyboard,7,112.94
8085,2023-02-26,Berlin-03,Keyboard,4,113.74
8086,2023-02-19,London-01,Cables,8,13.6
8087,2023-04-17,NYC-02,TV,8,1441.47
8088,2023-03-05,Berlin-03,TV,5,1682.31
8089,2023-03-27,NYC-02,TV,9,1566.93
8090,2023-04-15,London-01,Monitor,5,313.13
8091,2023-03-14,NYC-02,Keyboard,7,92.38
8092,2023-04-08,London-01,Phone,1,760.21
8093,2023-10-04,NYC-02,TV,4,1462.12
8094,2023-06-08,NYC-02,Laptop,4,1334.37
8095,2023-06-10,Paris-05,Laptop,2,1358.32
8096,2023-06-23,Tokyo-04,Phone,1,901.73
8097,2023-02-22,NYC-02,Phone,6,899.44
8098,2023-02-18,Berlin-03,Mouse,4,24.37
8099,2023-07-15,Berlin-03,Phone,9,718.19
8100,2023-08-12,Tokyo-04,Monitor,8,274.62
8101,2023-01-31,NYC-02,Cables,8,15.99
8102,2023-02-04,Paris-05,Mouse,8,28.05
8103,2023-12-11,NYC-02,Mouse,7,25.36
8104,2023-10-08,NYC-02,Monitor,9,288.3
8105,2023-06-10,Berlin-03,Laptop,2,1167.7
8106,2023-08-06,Berlin-03,TV,3,1550.5
8107,2023-08-06,Paris-05,TV,9,1291.05
8108,2023-12-11,Berlin-03,Keyboard,5,90.21
8109,2023-05-23,Paris-05,Laptop,9,1198.16
8110,2023-11-01,Paris-05,Cables,6,13.52
8111,2023-10-15,Paris-05,Laptop,8,1246.75
8112,2023-05-04,London-01,Laptop,6,1366.94
8113,2023-09-01,Paris-05,Laptop,7,1249.99
8114,2023-06-17,London-01,Keyboard,6,113.36
8115,2023-11-20,London-01,Laptop,5,1136.14
8116,2023-01-05,Berlin-03,Phone,7,845.99
8117,2023-02-11,London-01,TV,2,1465.97
8118,2023-11-22,Berlin-03,Monitor,2,288.48
8119,2023-09-10,Paris-05,Mouse,8,27.31
8120,2023-10-29,Tokyo-04,TV,8,1522.02
8121,2023-04-12,Berlin-03,Mouse,3,26.95
8122,2023-07-18,Berlin-03,Monitor,9,343.65
8123,2023-11-30,London-01,Monitor,4,337.87
8124,2023-09-21,Paris-05,Laptop,7,1198.02
8125,2023-11-04,Paris-05,Laptop,2,1107.12
8126,2023-11-13,London-01,Phone,8,853.78
8127,2023-06-16,Paris-05,Keyboard,8,109.2
8128,2023-09-04,Berlin-03,Mouse,8,24.69
8129,2023-10-19,Berlin-03,TV,8,1332.18
8130,2023-06-05,London-01,TV,3,1287.58
8131,2023-12-09,Berlin-03,Cables,6,13.51
8132,2023-12-22,London-01,Mouse,4,22.8
8133,2023-11-01,Tokyo-04,Monitor,4,341.39
8134,2023-10-03,Tokyo-04,TV,4,1514.42
8135,2023-12-14,UNKNOWN,Cables,7,16.87
8136,2023-06-02,NYC-02,TV,5,1719.87
8137,2023-01-23,Paris-05,Keyboard,3,114.41
8138,2023-11-11,Tokyo-04,Phone,5,740.49
8139,2023-03-17,London-01,Phone,8,747.8
8140,2023-08-28,Berlin-03,Keyboard,4,114.35
8141,2023-08-27,NYC-02,Cables,6,13.57
8142,2023-01-18,Berlin-03,Monitor,7,298.25
8143,2023-10-26,London-01,Monitor,9,296.5
8144,2023-12-12,NYC-02,TV,6,1372.41
8145,2023-05-22,Tokyo-04,Phone,3,809.18
8146,2023-01-31,NYC-02,Phone,4,903.48
8147,2023-12-16,London-01,Cables,7,13.67
8148,2023-08-13,Tokyo-04,TV,8,1344.66
8149,2023-09-22,Tokyo-04,Mouse,6,25.43
8150,2023-02-25,Paris-05,TV,2,1635.33
8151,2023-12-09,Berlin-03,Monitor,6,335.4
8152,2023-06-20,Paris-05,Laptop,7,1107.5
8153,2023-03-24,Tokyo-04,Cables,7,15.46
8154,2023-03-13,UNKNOWN,Cables,9,14.33
8155,2023-09-13,NYC-02,Phone,5,841.7
8156,2023-05-01,NYC-02,TV,9,1296.24
8157,2023-09-10,Paris-05,Laptop,3,1344.32
8158,2023-10-30,London-01,Monitor,7,270.34
8159,2023-02-06,Berlin-03,Phone,9,790.57
8160,2023-01-13,Berlin-03,Phone,4,862.49
8161,2023-07-21,Tokyo-04,Laptop,6,1348.71
8162,2023-12-23,Berlin-03,Mouse,2,23.38
8163,2023-08-04,Tokyo-04,Phone,1,875.78
8164,2023-09-13,NYC-02,Mouse,5,28.49
8165,2023-03-17,Tokyo-04,Cables,7,13.79
8166,2023-07-13,Paris-05,Mouse,3,21.57
8167,2023-05-02,Berlin-03,Monitor,5,275.4
8168,2023-08-02,London-01,Laptop,9,1192.07
8169,2023-01-30,NYC-02,Monitor,6,327.44
8170,2023-12-19,London-01,Mouse,1,27.86
8171,2023-05-19,London-01,Keyboard,1,107.0
8172,2023-04-19,London-01,Phone,2,745.26
8173,2023-05-15,London-01,Mouse,4,25.49
8174,2023-12-27,Tokyo-04,Phone,6,742.31
8175,2023-01-22,NYC-02,Phone,1,746.96
8176,2023-01-15,Paris-05,Mouse,2,25.33
8177,2023-07-22,Paris-05,Keyboard,3,109.39
8178,2023-12-23,Tokyo-04,Cables,3,16.32
8179,2023-12-27,Berlin-03,Mouse,2,21.47
8180,2023-11-28,Tokyo-04,Phone,1,735.49
8181,2023-07-01,Paris-05,Laptop,1,1055.34
8182,2023-04-09,Paris-05,Keyboard,6,104.59
8183,2023-03-15,Tokyo-04,Mouse,9,26.59
8184,2023-12-04,Tokyo-04,Mouse,6,25.24
8185,2023-12-22,Paris-05,Mouse,9,27.34
8186,2023-09-07,Tokyo-04,Cables,4,15.54
8187,2023-10-18,NYC-02,Keyboard,6,97.61
8188,2023-02-10,London-01,Monitor,7,338.58
8189,2023-09-26,Paris-05,Cables,3,15.46
8190,2023-12-13,Berlin-03,Monitor,1,274.55
8191,2023-08-08,NYC-02,Mouse,1,22.31
8192,2023-05-27,London-01,TV,6,1509.42
8193,2023-08-08,Paris-05,TV,5,1392.15
8194,2023-11-03,Berlin-03,Keyboard,5,105.65
8195,2023-08-16,Berlin-03,Mouse,8,25.83
8196,2023-12-27,Berlin-03,Laptop,3,1243.26
8197,2023-07-10,Tokyo-04,TV,6,1385.23
8198,2023-06-27,London-01,Cables,5,13.68
8199,2023-01-05,NYC-02,TV,3,1689.98
8200,2023-04-05,Tokyo-04,Phone,9,865.42
8201,2023-07-02,NYC-02,Phone,5,889.63
8202,2023-09-20,Tokyo-04,Monitor,9,271.64
8203,2023-11-27,Berlin-03,Monitor,9,324.34
8204,2023-06-08,Paris-05,Monitor,9,329.23
8205,2023-02-01,London-01,Cables,2,12.82
8206,2023-02-13,Paris-05,Monitor,8,282.63
8207,2023-04-28,Paris-05,TV,5,1674.62
8208,2023-02-07,NYC-02,Mouse,6,25.4
8209,2023-11-12,Tokyo-04,TV,8,1503.04
8210,2023-11-05,Tokyo-04,Phone,2,904.94
8211,2023-11-13,NYC-02,Cables,7,14.65
8212,2023-04-24,Tokyo-04,Laptop,8,1154.69
8213,2023-04-14,Berlin-03,Keyboard,5,87.27
8214,2023-02-12,NYC-02,TV,3,1522.16
8215,2023-12-23,London-01,Mouse,6,25.57
8216,2023-10-12,London-01,Laptop,8,1150.1
8217,2023-12-28,UNKNOWN,TV,4,1595.07
8218,2023-12-06,Tokyo-04,Phone,1,856.79
8219,2023-06-24,Paris-05,Cables,6,15.64
8220,2023-08-02,Berlin-03,Monitor,5,256.16
8221,2023-09-26,Tokyo-04,Mouse,5,25.38
8222,2023-06-18,Berlin-03,Phone,8,697.26
8223,2023-05-23,Berlin-03,Phone,4,740.13
8224,2023-06-09,Berlin-03,Mouse,5,25.17
8225,2023-01-21,Berlin-03,Phone,8,845.32
8226,2023-06-07,Tokyo-04,Laptop,4,0.0
8227,2023-04-10,Berlin-03,Cables,8,14.55
8228,2023-07-02,Tokyo-04,Keyboard,9,92.48
8229,2023-10-12,NYC-02,Cables,4,16.23
8230,2023-05-13,London-01,Monitor,9,330.74
8231,2023-09-21,Berlin-03,Cables,1,14.02
8232,2023-09-27,London-01,Phone,2,735.53
8233,2023-05-15,UNKNOWN,Phone,3,776.66
8234,2023-10-18,Berlin-03,Cables,5,16.5
8235,2023-01-16,Paris-05,Cables,5,15.05
8236,2023-04-08,NYC-02,TV,6,1549.1
8237,2023-03-31,Paris-05,Monitor,8,335.98
8238,2023-05-12,Tokyo-04,Keyboard,7,107.83
8239,2023-08-01,London-01,Monitor,4,260.78
8240,2023-01-23,Berlin-03,Monitor,5,308.43
8241,2023-03-28,London-01,TV,5,1420.41
8242,2023-02-13,Berlin-03,Phone,9,901.63
8243,2023-09-15,NYC-02,Monitor,9,303.84
8244,2023-05-30,NYC-02,Monitor,8,279.32
8245,2023-03-06,London-01,Laptop,8,1261.68
8246,2023-11-26,NYC-02,Laptop,4,1346.49
8247,2023-02-25,London-01,Cables,9,15.91
8248,2023-01-11,London-01,Phone,8,884.34
8249,2023-04-15,Tokyo-04,Phone,2,793.37
8250,2023-01-12,Tokyo-04,TV,8,1624.47
8251,2023-11-21,London-01,Laptop,8,1326.37
8252,2023-03-07,Tokyo-04,Cables,5,15.09
8253,2023-05-16,Tokyo-04,TV,3,1441.73
8254,2023-04-17,Berlin-03,Monitor,9,328.91
8255,2023-07-29,London-01,Cables,1,13.58
8256,2023-04-09,London-01,Monitor,8,332.6
8257,2023-03-21,Tokyo-04,Mouse,1,24.53
8258,2023-01-25,Berlin-03,Monitor,7,270.46
8259,2023-05-22,London-01,Monitor,1,333.85
8260,2023-09-16,London-01,Phone,6,867.46
8261,2023-10-01,London-01,TV,2,1582.46
8262,2023-08-01,Paris-05,Cables,6,16.73
8263,2023-10-25,NYC-02,Keyboard,8,113.56
8264,2023-12-06,NYC-02,Keyboard,7,100.84
8265,2023-11-29,Berlin-03,Laptop,5,1204.89
8266,2023-12-24,Tokyo-04,TV,7,1589.0
8267,2023-02-24,London-01,Monitor,2,332.14
8268,2023-06-23,Paris-05,Laptop,4,1158.19
8269,2023-03-26,NYC-02,Phone,5,749.18
8270,2023-07-29,NYC-02,Mouse,9,28.29
8271,2023-05-22,Berlin-03,Mouse,5,24.96
8272,2023-11-08,NYC-02,Cables,8,13.64
8273,2023-11-28,London-01,TV,9,1567.2
8274,2023-09-22,Tokyo-04,Laptop,5,1074.95
8275,2023-07-15,Berlin-03,Mouse,3,0.0
8276,2023-12-05,NYC-02,Phone,6,821.38
8277,2023-01-08,UNKNOWN,Cables,6,16.14
8278,2023-05-19,Berlin-03,Keyboard,1,90.52
8279,2023-01-20,London-01,Laptop,7,1327.86
8280,2023-12-09,NYC-02,Phone,3,759.0
8281,2023-02-26,Paris-05,Monitor,1,311.56
8282,2023-10-24,Tokyo-04,Mouse,7,21.47
8283,2023-04-22,London-01,Laptop,3,1302.45
8284,2023-02-04,London-01,Mouse,4,24.59
8285,2023-05-08,Paris-05,Laptop,3,1086.45
8286,2023-03-17,Tokyo-04,Mouse,7,23.29
8287,2023-04-02,Tokyo-04,Laptop,3,1143.75
8288,2023-01-31,Tokyo-04,Cables,9,13.08
8289,2023-01-03,Berlin-03,Monitor,6,284.2
8290,2023-12-23,Paris-05,Laptop,2,1240.77
8291,2023-03-25,London-01,Keyboard,4,86.53
8292,2023-05-08,London-01,Monitor,6,263.08
8293,2023-03-18,Berlin-03,Cables,1,15.75
8294,2023-11-30,NYC-02,Phone,5,840.07
8295,2023-06-28,London-01,Keyboard,9,101.93
8296,2023-06-08,Berlin-03,TV,8,1550.59
8297,2023-07-02,Berlin-03,Cables,2,15.79
8298,2023-09-07,Berlin-03,Keyboard,7,98.85
8299,2023-03-25,NYC-02,Monitor,9,263.4
8300,2023-12-22,London-01,Laptop,5,1342.9
8301,2023-07-02,Tokyo-04,Mouse,4,28.27
8302,2023-03-22,Paris-05,Monitor,9,256.19
8303,2023-07-04,Paris-05,Laptop,9,1261.5
8304,2023-12-24,Paris-05,Mouse,9,26.77
8305,2023-09-03,Paris-05,Phone,2,750.91
8306,2023-08-05,Paris-05,Cables,8,14.51
8307,2023-10-28,Paris-05,Monitor,1,318.86
8308,2023-10-12,Tokyo-04,Keyboard,8,86.31
8309,2023-04-22,NYC-02,Monitor,1,267.09
8310,2023-04-17,Paris-05,Phone,5,765.96
8311,2023-12-31,Tokyo-04,Cables,5,16.84
8312,2023-11-27,Tokyo-04,Phone,2,811.44
8313,2023-06-01,Berlin-03,Mouse,9,23.92
8314,2023-01-15,London-01,Laptop,4,1140.06
8315,2023-01-27,NYC-02,Mouse,2,22.47
8316,2023-03-02,NYC-02,Monitor,8,334.08
8317,2023-05-20,Berlin-03,Keyboard,2,95.14
8318,2023-06-17,London-01,Monitor,7,276.07
8319,2023-01-07,Berlin-03,Mouse,4,23.66
8320,2023-04-18,Berlin-03,Cables,1,15.06
8321,2023-08-14,Berlin-03,TV,8,1364.64
8322,2023-09-08,Tokyo-04,TV,3,1369.16
8323,2023-04-25,Berlin-03,Mouse,6,25.51
8324,2023-02-13,Paris-05,Monitor,6,302.99
8325,2023-11-12,Paris-05,Keyboard,3,86.96
8326,2023-04-07,Berlin-03,Monitor,3,334.87
8327,2023-10-21,NYC-02,Phone,9,905.26
8328,2023-04-09,Tokyo-04,Laptop,8,1082.0
8329,2023-01-13,Tokyo-04,Phone,9,765.47
8330,2023-09-11,Berlin-03,Phone,9,699.3
8331,2023-04-17,London-01,Mouse,3,27.3
8332,2023-01-25,London-01,TV,5,1577.31
8333,2023-02-13,Paris-05,Laptop,6,1084.91
8334,2023-09-10,Paris-05,Monitor,3,335.96
8335,2023-06-08,NYC-02,Phone,9,685.55
8336,2023-03-08,Tokyo-04,Cables,9,14.33
8337,2023-09-13,NYC-02,Keyboard,4,101.22
8338,2023-12-19,Berlin-03,TV,3,1366.78
8339,2023-05-07,London-01,Monitor,9,303.36
8340,2023-11-26,Tokyo-04,Cables,7,16.6
8341,2023-03-29,Tokyo-04,TV,8,1645.75
8342,2023-05-02,London-01,Monitor,2,264.09
8343,2023-11-22,Tokyo-04,Phone,8,898.28
8344,2023-07-18,NYC-02,Laptop,9,1328.19
8345,2023-06-16,UNKNOWN,Keyboard,7,97.47
8346,2023-12-05,Paris-05,Keyboard,3,97.92
8347,2023-06-20,London-01,Phone,4,718.01
8348,2023-01-06,London-01,Keyboard,8,100.57
8349,2023-09-04,London-01,Keyboard,3,89.12
8350,2023-05-30,Tokyo-04,Cables,1,15.6
8351,2023-08-29,Berlin-03,TV,3,1542.39
8352,2023-03-07,NYC-02,Laptop,6,1212.18
8353,2023-01-03,NYC-02,TV,8,1480.63
8354,2023-11-25,Tokyo-04,Keyboard,4,102.07
8355,2023-09-18,Paris-05,Phone,1,866.69
8356,2023-05-22,London-01,TV,8,1549.96
8357,2023-07-19,Berlin-03,Mouse,3,27.88
8358,2023-06-16,Paris-05,Mouse,7,25.25
8359,2023-02-16,NYC-02,Mouse,3,24.86
8360,2023-10-26,London-01,Monitor,9,294.98
8361,2023-07-02,Berlin-03,TV,1,1559.9
8362,2023-04-27,Tokyo-04,TV,2,1509.41
8363,2023-09-23,Paris-05,TV,2,1550.33
8364,2023-03-16,NYC-02,Mouse,2,27.4
8365,2023-11-01,Berlin-03,Cables,3,14.77
8366,2023-10-27,Paris-05,TV,7,1650.55
8367,2023-07-19,NYC-02,Phone,8,721.16
8368,2023-12-15,Paris-05,TV,8,1413.75
8369,2023-09-24,Berlin-03,Monitor,1,267.42
8370,2023-06-16,Berlin-03,Phone,5,856.28
8371,2023-04-06,NYC-02,Laptop,4,1329.42
8372,2023-04-14,Tokyo-04,Phone,9,0.0
8373,2023-04-25,London-01,Mouse,9,25.22
8374,2023-01-24,London-01,Monitor,2,289.61
8375,2023-05-19,London-01,Laptop,9,1056.5
8376,2023-11-09,Tokyo-04,Keyboard,2,98.91
8377,2023-05-23,London-01,Keyboard,5,93.37
8378,2023-04-04,London-01,Monitor,9,319.03
8379,2023-10-07,London-01,Mouse,1,23.26
8380,2023-07-06,Paris-05,Laptop,3,1294.97
8381,2023-06-09,Paris-05,Laptop,3,1325.37
8382,2023-01-26,Tokyo-04,Phone,2,796.99
8383,2023-07-30,Tokyo-04,Keyboard,8,85.34
8384,2023-06-06,Tokyo-04,Mouse,1,25.28
8385,2023-08-27,Paris-05,Cables,4,13.9
8386,2023-03-29,Berlin-03,Cables,1,16.08
8387,2023-03-18,Tokyo-04,Laptop,7,1333.35
8388,2023-07-06,Tokyo-04,Mouse,9,21.35
8389,2023-07-16,Tokyo-04,Mouse,2,23.94
8390,2023-08-23,London-01,TV,3,1637.73
8391,2023-05-30,London-01,TV,5,1622.17
8392,2023-07-06,NYC-02,Cables,2,14.03
8393,2023-09-13,NYC-02,Mouse,1,21.99
8394,2023-10-21,NYC-02,Monitor,7,307.05
8395,2023-11-14,London-01,TV,9,1568.55
8396,2023-11-20,Paris-05,Phone,8,706.64
8397,2023-12-22,Berlin-03,Monitor,2,344.35
8398,2023-06-17,Paris-05,Monitor,8,327.3
8399,2023-10-14,Paris-05,Cables,1,14.69
8400,2023-03-28,Berlin-03,Laptop,3,1313.57
8401,2023-12-24,Paris-05,Keyboard,6,103.77
8402,2023-12-04,NYC-02,TV,3,1591.27
8403,2023-08-13,London-01,Keyboard,2,90.23
8404,2023-10-29,Paris-05,Monitor,1,297.93
8405,2023-09-17,London-01,Monitor,9,264.85
8406,2023-02-19,Tokyo-04,Mouse,7,26.41
8407,2023-10-16,Berlin-03,Monitor,5,293.98
8408,2023-07-20,Tokyo-04,Mouse,4,22.56
8409,2023-01-03,NYC-02,Cables,1,15.17
8410,2023-06-27,London-01,TV,6,1374.78
8411,2023-06-18,Paris-05,Phone,5,790.03
8412,2023-07-02,London-01,Monitor,3,303.73
8413,2023-12-18,Paris-05,Phone,2,704.8
8414,2023-11-14,Tokyo-04,Keyboard,1,91.02
8415,2023-05-17,NYC-02,Laptop,5,1329.28
8416,2023-04-14,Tokyo-04,TV,2,1649.99
